Year,Quarter,Group,Unit,Inflation Deflator,Real Total Wealth,Real Wealth Share,Real Wealth Per Unit Growth,Real Wealth Per Unit
2000,,Middle 40%,Adults,0.60792863,1.91724E+13,0.308078016,1.262830805,236277.7258
2000,,Middle 40%,Adults,0.61048198,1.91766E+13,0.308194172,1.261310477,236118.9779
2000,,Middle 40%,Adults,0.61138117,1.91262E+13,0.309119693,1.253283675,235280.8443
2000,,Middle 40%,Adults,0.61217481,1.90367E+13,0.310275392,1.240573484,233953.6858
2000,,Middle 40%,Adults,0.61292416,1.8916E+13,0.31261532,1.22413526,232237.2579
2001,,Middle 40%,Adults,0.61557007,1.8737E+13,0.315249581,1.200765988,229797.1114
2001,,Middle 40%,Adults,0.61640644,1.87436E+13,0.317107255,1.199172536,229630.7281
2001,,Middle 40%,Adults,0.61654645,1.88533E+13,0.318143367,1.209545279,230713.8175
2001,,Middle 40%,Adults,0.61791641,1.90323E+13,0.317113531,1.228013685,232642.2309
2001,,Middle 40%,Adults,0.62001294,1.917E+13,0.315861977,1.241756856,234077.2498
2001,,Middle 40%,Adults,0.62177277,1.91663E+13,0.315353676,1.239102488,233800.089
2001,,Middle 40%,Adults,0.6224007,1.89567E+13,0.316712546,1.212531151,231025.593
2001,,Middle 40%,Adults,0.6230517,1.86914E+13,0.318391883,1.179630584,227590.2185
2001,,Middle 40%,Adults,0.62155491,1.86599E+13,0.319932167,1.174132893,227016.1669
2001,,Middle 40%,Adults,0.62425321,1.87113E+13,0.319501049,1.178310684,227452.3987
2001,,Middle 40%,Adults,0.62434524,1.89616E+13,0.3177498,1.205469391,230288.2261
2001,,Middle 40%,Adults,0.62422019,1.92233E+13,0.316180686,1.233776905,233244.0082
2002,,Middle 40%,Adults,0.62530392,1.93559E+13,0.315393125,1.246966786,234621.2545
2002,,Middle 40%,Adults,0.62626678,1.94007E+13,0.315174888,1.249927814,234930.4358
2002,,Middle 40%,Adults,0.62729251,1.93533E+13,0.315298147,1.242134494,234116.6816
2002,,Middle 40%,Adults,0.62862223,1.92027E+13,0.315253851,1.222443165,232060.5745
2002,,Middle 40%,Adults,0.62818217,1.90904E+13,0.315780608,1.207320938,230481.5588
2002,,Middle 40%,Adults,0.62857032,1.88995E+13,0.316573585,1.183355406,227979.1528
2002,,Middle 40%,Adults,0.63000667,1.86397E+13,0.317983455,1.151619413,224665.3796
2002,,Middle 40%,Adults,0.63146216,1.83984E+13,0.319814583,1.122102108,221583.2747
2002,,Middle 40%,Adults,0.63298476,1.82568E+13,0.320344515,1.104139798,219707.7064
2002,,Middle 40%,Adults,0.63468492,1.82384E+13,0.319209476,1.100328566,219309.7494
2002,,Middle 40%,Adults,0.6353063,1.83155E+13,0.317449726,1.107392112,220047.3029
2002,,Middle 40%,Adults,0.63533819,1.84037E+13,0.316440038,1.115608773,220905.261
2003,,Middle 40%,Adults,0.63608712,1.84443E+13,0.317400893,1.118251462,221181.2023
2003,,Middle 40%,Adults,0.63837475,1.84339E+13,0.318834786,1.114952395,220836.7241
2003,,Middle 40%,Adults,0.64036644,1.84909E+13,0.319718957,1.1192988,221290.5621
2003,,Middle 40%,Adults,0.64039832,1.87131E+13,0.318808401,1.142531188,223716.4155
2003,,Middle 40%,Adults,0.64019758,1.89823E+13,0.317123577,1.171132289,226702.8531
2003,,Middle 40%,Adults,0.64083731,1.92064E+13,0.315702847,1.194746872,229168.6141
2003,,Middle 40%,Adults,0.64208847,1.93154E+13,0.315269007,1.205386933,230279.6161
2003,,Middle 40%,Adults,0.6440317,1.93584E+13,0.315296394,1.208593643,230614.4507
2003,,Middle 40%,Adults,0.64623541,1.94262E+13,0.315373016,1.214554708,231236.8865
2003,,Middle 40%,Adults,0.64690888,1.96278E+13,0.314796996,1.23554253,233428.3693
2003,,Middle 40%,Adults,0.64799362,1.98826E+13,0.313999059,1.262423828,236235.2305
2003,,Middle 40%,Adults,0.64935595,2.01698E+13,0.312899286,1.292898532,239417.304
2004,,Middle 40%,Adults,0.65146112,2.04353E+13,0.311486551,1.320744367,242324.8791
2004,,Middle 40%,Adults,0.65270865,2.06894E+13,0.310461735,1.347093537,245076.1771
2004,,Middle 40%,Adults,0.65383512,2.09074E+13,0.310025286,1.369238041,247388.437
2004,,Middle 40%,Adults,0.65543538,2.10247E+13,0.310261053,1.379934712,248505.35
2004,,Middle 40%,Adults,0.65797955,2.10573E+13,0.310966246,1.381115354,248628.629
2004,,Middle 40%,Adults,0.66032028,2.10697E+13,0.311715509,1.380160017,248528.8756
2004,,Middle 40%,Adults,0.6614247,2.11262E+13,0.312085938,1.384266373,248957.6485
2004,,Middle 40%,Adults,0.66192943,2.12408E+13,0.312216228,1.395099179,250088.7764
2004,,Middle 40%,Adults,0.66305417,2.14164E+13,0.311993881,1.412993421,251957.2372
2004,,Middle 40%,Adults,0.66538984,2.16886E+13,0.311409072,1.441661967,254950.7172
2004,,Middle 40%,Adults,0.6678521,2.20003E+13,0.310773119,1.474548821,258384.6598
2004,,Middle 40%,Adults,0.66852313,2.22725E+13,0.310397873,1.502813204,261335.9384
2005,,Middle 40%,Adults,0.67012572,2.23886E+13,0.310692409,1.513275981,262428.4289
2005,,Middle 40%,Adults,0.67256802,2.23935E+13,0.311128968,1.511140683,262205.4678
2005,,Middle 40%,Adults,0.67501193,2.24025E+13,0.311434447,1.509365418,262020.1002
2005,,Middle 40%,Adults,0.6771813,2.24665E+13,0.311214509,1.513670065,262469.578
2005,,Middle 40%,Adults,0.67755002,2.26462E+13,0.31088726,1.531075826,264287.0331
2005,,Middle 40%,Adults,0.67765427,2.28541E+13,0.310516148,1.55180117,266451.1088
2005,,Middle 40%,Adults,0.67992187,2.29824E+13,0.310086031,1.563714404,267695.0515
2005,,Middle 40%,Adults,0.68226981,2.31036E+13,0.30989508,1.574895674,268862.5648
2005,,Middle 40%,Adults,0.68867826,2.31092E+13,0.309915087,1.573273445,268693.1767
2005,,Middle 40%,Adults,0.68982178,2.33073E+13,0.310204652,1.592996199,270752.5651
2005,,Middle 40%,Adults,0.68861711,2.35747E+13,0.310460038,1.620349607,273608.7225
2005,,Middle 40%,Adults,0.68902498,2.37501E+13,0.309852718,1.637340573,275382.8661
2006,,Middle 40%,Adults,0.69295341,2.3825E+13,0.308319841,1.642946344,275968.2032
2006,,Middle 40%,Adults,0.69376522,2.39375E+13,0.306877794,1.652672003,276983.7262
2006,,Middle 40%,Adults,0.69530857,2.39938E+13,0.306021239,1.656064735,277337.9847
2006,,Middle 40%,Adults,0.69854021,2.39186E+13,0.306539795,1.64487963,276170.071
2006,,Middle 40%,Adults,0.7002691,2.38972E+13,0.307727445,1.639841871,275644.0439
2006,,Middle 40%,Adults,0.70167869,2.39E+13,0.308955911,1.637682005,275418.5174
2006,,Middle 40%,Adults,0.7035985,2.39598E+13,0.309510447,1.641953229,275864.5053
2006,,Middle 40%,Adults,0.7061314,2.40511E+13,0.309580612,1.649776683,276681.4059
2006,,Middle 40%,Adults,0.70541495,2.4259E+13,0.309428282,1.670532246,278848.637
2006,,Middle 40%,Adults,0.7056663,2.44465E+13,0.309177073,1.688952298,280772.0013
2006,,Middle 40%,Adults,0.70715451,2.45795E+13,0.308859421,1.701283362,282059.5725
2006,,Middle 40%,Adults,0.71023601,2.46192E+13,0.30831262,1.703233625,282263.2129
2007,,Middle 40%,Adults,0.71248287,2.45962E+13,0.30719569,1.698111531,281728.3798
2007,,Middle 40%,Adults,0.71439302,2.45515E+13,0.306160439,1.690491429,280932.7125
2007,,Middle 40%,Adults,0.71653211,2.45195E+13,0.305483874,1.684132364,280268.7188
2007,,Middle 40%,Adults,0.71754956,2.45697E+13,0.305562406,1.686802799,280547.5573
2007,,Middle 40%,Adults,0.71931952,2.46268E+13,0.30598073,1.690359901,280918.9788
2007,,Middle 40%,Adults,0.720869,2.46883E+13,0.306247714,1.694494455,281350.696
2007,,Middle 40%,Adults,0.72235042,2.47319E+13,0.305920637,1.696817083,281593.2176
2007,,Middle 40%,Adults,0.72246599,2.47827E+13,0.305428153,1.700017361,281927.3806
2007,,Middle 40%,Adults,0.72412419,2.47512E+13,0.304873577,1.694292508,281329.6094
2007,,Middle 40%,Adults,0.72442412,2.47201E+13,0.304944077,1.688613437,280736.6185
2007,,Middle 40%,Adults,0.72665948,2.45626E+13,0.30493382,1.669122391,278701.4243
2007,,Middle 40%,Adults,0.72705257,2.43413E+13,0.305001993,1.642610155,275933.0994
2008,,Middle 40%,Adults,0.7278958,2.39443E+13,0.303943805,1.596984798,271169.0421
2008,,Middle 40%,Adults,0.72837341,2.35443E+13,0.303063492,1.551002559,266367.7203
2008,,Middle 40%,Adults,0.72952211,2.31282E+13,0.302218906,1.5032817,261384.8572
2008,,Middle 40%,Adults,0.7299642,2.28686E+13,0.301950052,1.472582834,258179.3776
2008,,Middle 40%,Adults,0.73172474,2.26345E+13,0.301962599,1.444794833,255277.8413
2008,,Middle 40%,Adults,0.73518819,2.23584E+13,0.30197662,1.412801411,251937.188
2008,,Middle 40%,Adults,0.73629117,2.20627E+13,0.301860069,1.378827239,248389.7111
2008,,Middle 40%,Adults,0.73640633,2.17147E+13,0.301834565,1.339252411,244257.4312
2008,,Middle 40%,Adults,0.74075013,2.09719E+13,0.300199739,1.257298432,235700.0527
2008,,Middle 40%,Adults,0.74257773,2.0252E+13,0.29826736,1.177944012,227414.112
2008,,Middle 40%,Adults,0.73862869,2.00072E+13,0.299516534,1.149711609,224466.1726
2008,,Middle 40%,Adults,0.73749262,1.95905E+13,0.300512039,1.102948403,219583.3047
2009,,Middle 40%,Adults,0.73879153,1.91805E+13,0.300850482,1.056891494,214774.1861
2009,,Middle 40%,Adults,0.74026221,1.88845E+13,0.301152817,1.023083729,211244.0848
2009,,Middle 40%,Adults,0.73854828,1.88018E+13,0.30140426,1.012007596,210087.5496
2009,,Middle 40%,Adults,0.73764265,1.87877E+13,0.30095471,1.008198648,209689.8312
2009,,Middle 40%,Adults,0.73664248,1.88637E+13,0.300205582,1.014103975,210306.447
2009,,Middle 40%,Adults,0.73944259,1.90627E+13,0.300540634,1.03334487,212315.5211
2009,,Middle 40%,Adults,0.7381537,1.92643E+13,0.299573435,1.052923544,214359.8652
2009,,Middle 40%,Adults,0.73899466,1.95479E+13,0.299389124,1.08114557,217306.7209
2009,,Middle 40%,Adults,0.73896003,1.97556E+13,0.299312642,1.101344606,219415.8412
2009,,Middle 40%,Adults,0.74059272,1.98307E+13,0.299830845,1.107486095,220057.1163
2009,,Middle 40%,Adults,0.74152511,1.98476E+13,0.300389372,1.107398273,220047.9462
2009,,Middle 40%,Adults,0.74129546,1.9914E+13,0.300798618,1.112529552,220583.7383
2010,,Middle 40%,Adults,0.74250162,1.99869E+13,0.299960028,1.118245468,221180.5764
2010,,Middle 40%,Adults,0.74261153,2.00699E+13,0.298776237,1.124864114,221871.6747
2010,,Middle 40%,Adults,0.74434507,2.00282E+13,0.297744497,1.118171975,221172.9025
2010,,Middle 40%,Adults,0.74598247,1.97675E+13,0.296972723,1.088289202,218052.6367
2010,,Middle 40%,Adults,0.74708259,1.9495E+13,0.296010078,1.057344665,214821.5047
2010,,Middle 40%,Adults,0.74726886,1.93571E+13,0.295243216,1.040828024,213096.8887
2010,,Middle 40%,Adults,0.74804306,1.94255E+13,0.294135992,1.046146059,213652.1813
2010,,Middle 40%,Adults,0.74914622,1.96147E+13,0.293185854,1.064316518,215549.4839
2010,,Middle 40%,Adults,0.74991292,1.98372E+13,0.291592361,1.086090156,217823.0192
2010,,Middle 40%,Adults,0.75226796,1.99733E+13,0.290376602,1.098658429,219135.3589
2010,,Middle 40%,Adults,0.75345081,2.00353E+13,0.289025287,1.103321076,219622.218
2010,,Middle 40%,Adults,0.75454664,2.00552E+13,0.287466706,1.103487202,219639.5644
2011,,Middle 40%,Adults,0.75591141,2.00914E+13,0.286498763,1.105175427,219815.8435
2011,,Middle 40%,Adults,0.7570284,2.01372E+13,0.285573731,1.107739585,220083.585
2011,,Middle 40%,Adults,0.75899476,2.01482E+13,0.284730279,1.106565231,219960.9626
2011,,Middle 40%,Adults,0.76102793,2.01685E+13,0.284003113,1.106305624,219933.8552
2011,,Middle 40%,Adults,0.76289433,2.01313E+13,0.283569338,1.100246072,219301.1357
2011,,Middle 40%,Adults,0.76301914,2.00244E+13,0.28353703,1.087103631,217928.843
2011,,Middle 40%,Adults,0.76532871,1.96464E+13,0.283485295,1.04581318,213617.4231
2011,,Middle 40%,Adults,0.76748562,1.92549E+13,0.283281408,1.00330895,209179.2642
2011,,Middle 40%,Adults,0.76827043,1.90455E+13,0.283314713,0.979885429,206733.4532
2011,,Middle 40%,Adults,0.76733041,1.9077E+13,0.28324175,0.981452174,206897.0479
2011,,Middle 40%,Adults,0.76823884,1.92431E+13,0.282947655,0.996988837,208519.3377
2011,,Middle 40%,Adults,0.76829273,1.94709E+13,0.28221914,1.0188125,210798.0964
2012,,Middle 40%,Adults,0.7708317,1.96934E+13,0.281141835,1.039914002,213001.4493
2012,,Middle 40%,Adults,0.7726379,1.98403E+13,0.279904932,1.053050061,214373.0756
2012,,Middle 40%,Adults,0.77437252,1.98619E+13,0.278788788,1.053076543,214375.8408
2012,,Middle 40%,Adults,0.77582705,1.97473E+13,0.278014211,1.039081628,212914.5355
2012,,Middle 40%,Adults,0.77552259,1.9672E+13,0.277479901,1.029297856,211892.9446
2012,,Middle 40%,Adults,0.77582777,1.96185E+13,0.277056235,1.021917453,211122.306
2012,,Middle 40%,Adults,0.77693069,1.96859E+13,0.27624042,1.027197937,211673.6776
2012,,Middle 40%,Adults,0.77996278,1.98169E+13,0.275416148,1.039245102,212931.6049
2012,,Middle 40%,Adults,0.78235024,1.99351E+13,0.274537515,1.050042123,214058.9961
2012,,Middle 40%,Adults,0.7842831,1.99481E+13,0.273754045,1.049905913,214044.7735
2012,,Middle 40%,Adults,0.78351462,1.99953E+13,0.273191315,1.053172766,214385.8881
2012,,Middle 40%,Adults,0.78330207,2.00761E+13,0.272533752,1.059757439,215073.4391
2013,,Middle 40%,Adults,0.78487539,2.0371E+13,0.27305393,1.08817959,218041.1914
2013,,Middle 40%,Adults,0.78805667,2.06901E+13,0.27394086,1.118891845,221248.0691
2013,,Middle 40%,Adults,0.7875731,2.10015E+13,0.274429501,1.148578975,224347.9065
2013,,Middle 40%,Adults,0.78775424,2.11833E+13,0.275428508,1.165008138,226063.3883
2013,,Middle 40%,Adults,0.78877068,2.12852E+13,0.276599986,1.173316603,226930.9324
2013,,Middle 40%,Adults,0.79067868,2.13807E+13,0.277758957,1.181135718,227747.3799
2013,,Middle 40%,Adults,0.79157096,2.16261E+13,0.278655665,1.204323737,230168.6004
2013,,Middle 40%,Adults,0.79299051,2.19246E+13,0.279714929,1.232995481,233162.4145
2013,,Middle 40%,Adults,0.79379791,2.22605E+13,0.280616825,1.265539056,236560.5129
2013,,Middle 40%,Adults,0.79593253,2.25712E+13,0.281827455,1.295395174,239677.9955
2013,,Middle 40%,Adults,0.79754907,2.28472E+13,0.282935719,1.321614428,242415.7281
2013,,Middle 40%,Adults,0.7990911,2.30825E+13,0.283800802,1.343558073,244707.015
2014,,Middle 40%,Adults,0.80014038,2.31918E+13,0.283430825,1.352594731,245650.5946
2014,,Middle 40%,Adults,0.80038613,2.33052E+13,0.282699317,1.361870769,246619.1695
2014,,Middle 40%,Adults,0.80201191,2.34098E+13,0.282062673,1.370072984,247475.6192
2014,,Middle 40%,Adults,0.80383825,2.35699E+13,0.28172591,1.383897565,248919.1388
2014,,Middle 40%,Adults,0.8055287,2.37405E+13,0.281524081,1.398861783,250481.6557
2014,,Middle 40%,Adults,0.80677801,2.38711E+13,0.281483167,1.40999531,251644.1838
2014,,Middle 40%,Adults,0.80836898,2.3891E+13,0.281605794,1.410089888,251654.0594
2014,,Middle 40%,Adults,0.80875814,2.39138E+13,0.281864741,1.410649626,251712.5054
2014,,Middle 40%,Adults,0.80956674,2.3943E+13,0.281795549,1.411989898,251852.4524
2014,,Middle 40%,Adults,0.81008118,2.40532E+13,0.281327185,1.4213756,252832.4781
2014,,Middle 40%,Adults,0.8103835,2.42074E+13,0.280633158,1.435040648,254259.3397
2014,,Middle 40%,Adults,0.81026697,2.43768E+13,0.279995244,1.450148532,255836.8578
2015,,Middle 40%,Adults,0.80785143,2.45878E+13,0.279800037,1.46930155,257836.7562
2015,,Middle 40%,Adults,0.81003869,2.47275E+13,0.27957759,1.481102615,259068.9866
2015,,Middle 40%,Adults,0.81197792,2.484E+13,0.279545913,1.49008475,260006.873
2015,,Middle 40%,Adults,0.81251287,2.49531E+13,0.279470766,1.499091257,260947.3043
2015,,Middle 40%,Adults,0.81444001,2.49539E+13,0.279556131,1.496973319,260726.1558
2015,,Middle 40%,Adults,0.81607831,2.48524E+13,0.279783891,1.484812325,259456.3428
2015,,Middle 40%,Adults,0.81688315,2.4649E+13,0.280463897,1.462551873,257131.976
2015,,Middle 40%,Adults,0.81713867,2.45033E+13,0.280777032,1.446223847,255427.0544
2015,,Middle 40%,Adults,0.81629086,2.45082E+13,0.281516687,1.445069795,255306.552
2015,,Middle 40%,Adults,0.81664664,2.46747E+13,0.281974099,1.459962199,256861.5703
2015,,Middle 40%,Adults,0.8172152,2.49371E+13,0.28231686,1.484330673,259406.0502
2015,,Middle 40%,Adults,0.81621742,2.51886E+13,0.282367788,1.507498864,261825.2004
2016,,Middle 40%,Adults,0.81589895,2.53632E+13,0.282488825,1.522805154,263423.4354
2016,,Middle 40%,Adults,0.81509572,2.54967E+13,0.282538728,1.533950721,264587.2207
2016,,Middle 40%,Adults,0.81712419,2.55443E+13,0.282552353,1.536475446,264850.8446
2016,,Middle 40%,Adults,0.8204093,2.55819E+13,0.282800944,1.537961621,265006.0264
2016,,Middle 40%,Adults,0.82181937,2.57019E+13,0.283095103,1.54778378,266031.6255
2016,,Middle 40%,Adults,0.82318425,2.5849E+13,0.283383919,1.560450588,267354.254
2016,,Middle 40%,Adults,0.82292932,2.60654E+13,0.283466596,1.58009245,269405.1959
2016,,Middle 40%,Adults,0.82390481,2.62522E+13,0.28363355,1.596991842,271169.7777
2016,,Middle 40%,Adults,0.82541704,2.63763E+13,0.283802502,1.607755979,272293.7353
2016,,Middle 40%,Adults,0.8276661,2.63739E+13,0.284022526,1.605934498,272103.5419
2016,,Middle 40%,Adults,0.82812226,2.64327E+13,0.284254427,1.61007477,272535.8562
2016,,Middle 40%,Adults,0.82948583,2.65171E+13,0.284488057,1.616604849,273217.7066
2017,,Middle 40%,Adults,0.83214098,2.67368E+13,0.284813101,1.636278405,275271.9579
2017,,Middle 40%,Adults,0.8332141,2.69916E+13,0.284830697,1.659366615,277682.7566
2017,,Middle 40%,Adults,0.83277893,2.7255E+13,0.284942395,1.683205236,280171.911
2017,,Middle 40%,Adults,0.83486152,2.74272E+13,0.285268685,1.698019848,281718.8065
2017,,Middle 40%,Adults,0.83493674,2.76109E+13,0.28557393,1.714109888,283398.8783
2017,,Middle 40%,Adults,0.83610749,2.77572E+13,0.285974463,1.726657778,284709.0898
2017,,Middle 40%,Adults,0.83675468,2.79399E+13,0.286385795,1.742981387,286413.55
2017,,Middle 40%,Adults,0.83912361,2.81168E+13,0.286846803,1.75902283,288088.5474
2017,,Middle 40%,Adults,0.8426069,2.83292E+13,0.287185618,1.778578478,290130.4871
2017,,Middle 40%,Adults,0.84413427,2.86036E+13,0.287128929,1.803981954,292783.0387
2017,,Middle 40%,Adults,0.84545559,2.88781E+13,0.286931444,1.829230729,295419.4369
2017,,Middle 40%,Adults,0.84623623,2.90996E+13,0.286901615,1.849115741,297495.7678
2018,,Middle 40%,Adults,0.84844232,2.91935E+13,0.286997179,1.856305411,298246.4907
2018,,Middle 40%,Adults,0.85049248,2.92332E+13,0.287136284,1.858176447,298441.8585
2018,,Middle 40%,Adults,0.85245806,2.92368E+13,0.287231092,1.856430506,298259.5527
2018,,Middle 40%,Adults,0.85568798,2.91888E+13,0.287244699,1.849632907,297549.7686
2018,,Middle 40%,Adults,0.85820073,2.92271E+13,0.287178842,1.851417157,297736.0745
2018,,Middle 40%,Adults,0.85939604,2.9397E+13,0.286968669,1.866196996,299279.3391
2018,,Middle 40%,Adults,0.85972244,2.9708E+13,0.286255005,1.894891396,302275.5188
2018,,Middle 40%,Adults,0.86016881,2.99579E+13,0.285904616,1.91790844,304678.8866
2018,,Middle 40%,Adults,0.86205208,2.99194E+13,0.286424889,1.912956185,304161.7876
2018,,Middle 40%,Adults,0.86378038,2.94371E+13,0.286263251,1.864592728,299111.8264
2018,,Middle 40%,Adults,0.86456406,2.88406E+13,0.28884796,1.805018301,292891.2508
2018,,Middle 40%,Adults,0.86533839,2.86388E+13,0.288846153,1.783745429,290670.004
2019,,Middle 40%,Adults,0.86600012,2.89507E+13,0.288317959,1.812199127,293641.0502
2019,,Middle 40%,Adults,0.86770451,2.95445E+13,0.28730812,1.86790413,299457.5927
2019,,Middle 40%,Adults,0.87001377,3.01909E+13,0.286728067,1.929622654,305902.0482
2019,,Middle 40%,Adults,0.87222403,3.05618E+13,0.286203245,1.964482205,309541.9737
2019,,Middle 40%,Adults,0.8726424,3.07185E+13,0.286411956,1.978449146,311000.358
2019,,Middle 40%,Adults,0.87336856,3.07601E+13,0.286969451,1.981100047,311277.1568
2019,,Middle 40%,Adults,0.87501526,3.0716E+13,0.287949049,1.975390491,310680.9828
2019,,Middle 40%,Adults,0.87554592,3.07969E+13,0.288672372,1.981631265,311332.6249
2019,,Middle 40%,Adults,0.87621605,3.10605E+13,0.288716952,2.005564161,313831.6232
2019,,Middle 40%,Adults,0.87785184,3.16785E+13,0.287357156,2.063867186,319919.443
2019,,Middle 40%,Adults,0.87819874,3.21524E+13,0.286084775,2.108321958,324561.2715
2019,,Middle 40%,Adults,0.88036537,3.20323E+13,0.287669391,2.09547639,323219.9773
2020,,Middle 40%,Adults,0.88212633,3.13138E+13,0.286441241,2.025145804,315876.2773
2020,,Middle 40%,Adults,0.88330734,3.05253E+13,0.287051388,1.948245803,307846.6193
2020,,Middle 40%,Adults,0.88160145,3.04808E+13,0.287231815,1.942991341,307297.9648
2020,,Middle 40%,Adults,0.87725222,3.087E+13,0.285861841,1.980141836,311177.1034
2020,,Middle 40%,Adults,0.87835175,3.17118E+13,0.28419884,2.061430951,319665.0589
2020,,Middle 40%,Adults,0.88151222,3.29442E+13,0.284211699,2.180014952,332047.23
2020,,Middle 40%,Adults,0.88399363,3.34413E+13,0.28352664,2.227430666,336998.2308
2020,,Middle 40%,Adults,0.8869018,3.36575E+13,0.282410407,2.247683531,339112.9717
2020,,Middle 40%,Adults,0.88904607,3.38979E+13,0.282771813,2.270217779,341465.9275
2020,,Middle 40%,Adults,0.89018738,3.44345E+13,0.282918485,2.32134206,346804.1652
2020,,Middle 40%,Adults,0.89106023,3.52134E+13,0.280790021,2.396210739,354621.7189
2020,,Middle 40%,Adults,0.89552116,3.59707E+13,0.280063358,2.469540801,362278.615
2021,,Middle 40%,Adults,0.899445,3.63365E+13,0.279757623,2.505090408,365990.5939
2021,,Middle 40%,Adults,0.90267211,3.6562E+13,0.278871906,2.526771803,368254.4974
2021,,Middle 40%,Adults,0.90797961,3.66785E+13,0.277771548,2.537973666,369424.161
2021,,Middle 40%,Adults,0.91250104,3.69876E+13,0.276602813,2.567685315,372526.5586
2021,,Middle 40%,Adults,0.91712648,3.73398E+13,0.276829638,2.601163267,376022.2218
